assists,evGoals,evPoints,faceoffWinPct,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,homeRoad,lastName,opponentTeamAbbrev,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrev,timeOnIcePerGame,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,shotAttemptsBlocked,takeaways,takeawaysPer60,totalShotAttempts,seasonId
0,0,0,,2023-02-17,2022020879,0,1,0,R,Archibald,NYI,0,0,8476326,0,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,706.0,2,10.19,,0,,0,0,0.0,1,5.09,0,,0,0,,2,2,0,0,0.0,3,20222023
0,0,0,,2023-02-18,2022020886,0,1,0,H,Archibald,NJD,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,688.0,0,0.0,,0,,0,1,5.23,4,20.93,0,,0,0,,0,0,0,1,5.23,0,20222023
0,0,0,,2023-02-20,2022020906,0,1,0,H,Archibald,NYI,0,0,8476326,-2,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,612.0,0,0.0,,0,,0,0,0.0,5,29.41,0,,0,0,,0,0,0,0,0.0,0,20222023
0,0,0,,2023-02-23,2022020922,0,1,0,H,Archibald,EDM,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,669.0,1,5.38,,0,,0,0,0.0,5,26.9,0,,0,0,,0,0,0,0,0.0,0,20222023
0,0,0,,2023-02-25,2022020943,0,1,0,R,Archibald,STL,0,0,8476326,0,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,677.0,0,0.0,,0,,0,0,0.0,1,5.31,0,,0,0,,1,1,0,0,0.0,2,20222023
1,0,1,,2023-02-26,2022020951,0,1,0,H,Archibald,TBL,0,2,8476326,2,1,1.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,554.0,0,0.0,0.0,0,0.0,0,0,0.0,1,6.49,0,,0,0,,0,0,0,0,0.0,0,20222023
0,0,0,,2023-02-28,2022020963,0,1,0,R,Archibald,NSH,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,610.0,0,0.0,,0,,0,0,0.0,2,11.8,0,,0,0,,0,0,0,1,5.9,0,20222023
1,0,1,,2023-03-02,2022020977,0,1,0,R,Archibald,TBL,0,0,8476326,0,1,1.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,671.0,0,0.0,0.0,0,0.0,0,0,0.0,3,16.09,0,,0,0,,0,0,0,0,0.0,0,20222023
0,0,0,,2023-03-04,2022020992,0,1,0,R,Archibald,FLA,0,10,8476326,0,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,472.0,0,0.0,,0,,0,0,0.0,1,7.62,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,,2023-03-07,2022021013,0,1,0,H,Archibald,CBJ,0,0,8476326,0,0,0.0,R,0,0,0,0,0.0,R,2,Josh Archibald,PIT,521.0,1,6.9,,0,,0,0,0.0,6,41.45,0,,0,0,,2,2,0,1,6.9,4,20222023
0,1,1,,2023-03-09,2022021027,0,1,1,H,Archibald,NYI,0,2,8476326,1,1,1.0,R,0,0,0,0,1.0,R,1,Josh Archibald,PIT,704.0,2,10.22,,0,,0,0,0.0,1,5.11,0,,0,0,,0,0,0,1,5.11,1,20222023
0,0,0,,2023-03-11,2022021039,0,1,0,H,Archibald,PHI,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,586.0,0,0.0,,0,,0,0,0.0,3,18.43,0,,0,0,,0,0,2,0,0.0,2,20222023
0,0,0,,2023-03-12,2022021054,0,1,0,H,Archibald,NYR,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,598.0,0,0.0,,0,,0,0,0.0,3,18.06,0,,0,0,,0,0,0,0,0.0,0,20222023
0,0,0,,2023-03-14,2022021064,0,1,0,H,Archibald,MTL,0,0,8476326,-2,0,0.0,R,0,0,0,0,0.0,R,2,Josh Archibald,PIT,353.0,0,0.0,,0,,0,0,0.0,4,40.79,0,,0,0,,1,1,0,0,0.0,3,20222023
0,0,0,,2023-03-16,2022021082,0,1,0,R,Archibald,NYR,0,0,8476326,-1,0,0.0,R,0,0,0,0,0.0,R,2,Josh Archibald,PIT,421.0,0,0.0,,0,,0,0,0.0,2,17.1,0,,0,0,,0,0,0,0,0.0,2,20222023
0,0,0,,2023-03-18,2022021103,0,1,0,R,Archibald,NYR,0,2,8476326,-1,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,661.0,1,5.44,,0,,0,0,0.0,2,10.89,0,,0,0,,1,1,1,0,0.0,3,20222023
0,0,0,,2023-03-20,2022021115,0,1,0,H,Archibald,OTT,0,0,8476326,0,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,382.0,2,18.84,,0,,0,1,9.42,1,9.42,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,0.0,2023-03-22,2022021133,0,1,0,R,Archibald,COL,0,2,8476326,1,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,638.0,1,5.64,,0,,0,0,0.0,4,22.57,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,,2023-03-23,2022021143,0,1,0,R,Archibald,DAL,0,0,8476326,-1,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,562.0,0,0.0,,0,,0,0,0.0,1,6.4,0,,0,0,,1,1,0,0,0.0,1,20222023
0,0,0,,2023-03-25,2022021162,0,1,0,H,Archibald,WSH,0,5,8476326,0,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,391.0,2,18.41,,0,,0,0,0.0,2,18.41,0,,0,0,,0,0,0,0,0.0,1,20222023
0,1,1,,2023-03-28,2022021180,0,1,1,R,Archibald,DET,0,0,8476326,1,1,1.0,R,0,0,0,0,0.5,R,2,Josh Archibald,PIT,543.0,0,0.0,,0,,0,0,0.0,2,13.25,0,,0,2,,0,2,0,0,0.0,4,20222023
0,0,0,,2023-03-30,2022021192,0,1,0,H,Archibald,NSH,0,0,8476326,0,0,0.0,R,0,0,0,0,0.0,R,2,Josh Archibald,PIT,558.0,2,12.9,,0,,0,1,6.45,2,12.9,0,,0,0,,0,0,0,0,0.0,2,20222023
0,0,0,,2023-04-01,2022021205,0,1,0,H,Archibald,BOS,0,0,8476326,-1,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,653.0,0,0.0,,0,,0,0,0.0,5,27.56,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,,2023-04-02,2022021221,0,1,0,H,Archibald,PHI,0,0,8476326,0,0,0.0,R,0,0,0,0,,R,0,Josh Archibald,PIT,500.0,0,0.0,,0,,0,0,0.0,4,28.8,0,,0,0,,1,1,0,1,7.2,1,20222023
0,0,0,,2023-04-04,2022021233,0,1,0,R,Archibald,NJD,0,0,8476326,-1,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,549.0,1,6.55,,0,,0,0,0.0,2,13.11,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,,2023-04-06,2022021244,0,1,0,H,Archibald,MIN,0,2,8476326,1,0,0.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,739.0,0,0.0,,0,,0,0,0.0,5,24.35,0,,0,0,,0,0,1,0,0.0,2,20222023
0,0,0,,2023-04-08,2022021266,0,1,0,R,Archibald,DET,0,0,8476326,1,0,0.0,R,0,0,0,0,0.0,R,2,Josh Archibald,PIT,697.0,1,5.16,,0,,0,0,0.0,0,0.0,0,,0,0,,0,0,0,0,0.0,2,20222023
1,0,1,,2023-04-11,2022021286,0,1,0,H,Archibald,CHI,0,0,8476326,0,1,1.0,R,0,0,0,0,0.0,R,1,Josh Archibald,PIT,510.0,0,0.0,0.0,0,0.0,0,0,0.0,3,21.17,0,,0,0,,0,0,1,1,7.05,2,20222023
0,0,0,1.0,2022-10-13,2022020011,0,1,0,H,Rakell,ARI,0,0,8476483,2,0,0.0,R,0,0,0,0,0.0,R,7,Rickard Rakell,PIT,1046.0,0,0.0,,0,,0,0,0.0,2,6.88,0,,0,1,,0,1,0,0,0.0,8,20222023
0,1,1,,2022-10-15,2022020031,0,1,1,H,Rakell,TBL,0,0,8476483,3,1,1.0,R,0,0,0,0,0.33333,R,3,Rickard Rakell,PIT,938.0,4,15.35,,1,,0,1,3.83,1,3.83,0,,0,0,,0,0,1,0,0.0,4,20222023
0,0,0,,2022-10-17,2022020042,0,1,0,R,Rakell,MTL,0,0,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1202.0,0,0.0,,0,,0,1,2.99,0,0.0,0,,0,1,,1,2,3,0,0.0,7,20222023
0,1,1,,2022-10-20,2022020062,0,1,1,H,Rakell,LAK,0,0,8476483,2,1,1.0,R,0,0,0,0,0.25,R,4,Rickard Rakell,PIT,1072.0,1,3.35,,0,,0,0,0.0,1,3.35,0,,0,0,,0,0,0,1,3.35,4,20222023
0,0,0,1.0,2022-10-22,2022020081,0,1,0,R,Rakell,CBJ,0,0,8476483,1,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1270.0,2,5.66,,0,,0,0,0.0,1,2.83,0,,0,0,,2,2,2,0,0.0,7,20222023
1,0,1,,2022-10-24,2022020094,0,1,1,R,Rakell,EDM,0,0,8476483,1,2,2.0,R,1,1,0,0,0.5,R,2,Rickard Rakell,PIT,1168.0,0,0.0,0.0,0,0.0,0,1,3.08,1,3.08,0,,0,0,,2,2,2,0,0.0,6,20222023
0,0,0,,2022-10-25,2022020104,0,1,0,R,Rakell,CGY,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,5,Rickard Rakell,PIT,1217.0,0,0.0,,0,,0,1,2.95,2,5.91,0,,0,1,,1,2,0,0,0.0,7,20222023
0,0,0,,2022-10-28,2022020125,0,1,1,R,Rakell,VAN,0,0,8476483,-1,1,1.0,R,1,1,0,0,0.125,R,8,Rickard Rakell,PIT,1271.0,0,0.0,,0,,0,2,5.66,2,5.66,0,,0,0,,0,0,2,0,0.0,10,20222023
0,0,0,0.33333,2022-10-29,2022020138,0,1,0,R,Rakell,SEA,0,0,8476483,-2,0,0.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1034.0,1,3.48,,0,,0,0,0.0,1,3.48,1,,0,0,,1,2,1,0,0.0,7,20222023
0,1,1,1.0,2022-11-01,2022020147,0,1,1,H,Rakell,BOS,0,0,8476483,1,1,1.0,R,0,0,0,0,0.33333,R,3,Rickard Rakell,PIT,813.0,0,0.0,,0,,0,0,0.0,2,8.85,0,,0,0,,1,1,1,0,0.0,5,20222023
0,0,0,0.0,2022-11-02,2022020160,0,1,0,R,Rakell,BUF,0,0,8476483,-2,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1011.0,0,0.0,,0,,0,0,0.0,3,10.68,0,,0,0,,0,0,0,0,0.0,2,20222023
0,0,0,,2022-11-05,2022020183,0,1,0,H,Rakell,SEA,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,981.0,0,0.0,,0,,0,0,0.0,4,14.67,0,,0,0,,2,2,2,0,0.0,5,20222023
1,0,1,,2022-11-09,2022020208,0,1,0,R,Rakell,WSH,0,0,8476483,2,1,1.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,884.0,1,4.07,0.0,0,0.0,0,0,0.0,2,8.14,0,,0,0,,2,2,4,1,4.07,9,20222023
0,0,0,,2022-11-11,2022020221,0,1,0,R,Rakell,TOR,0,0,8476483,2,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,855.0,1,4.21,,0,,0,0,0.0,2,8.42,0,,0,0,,0,0,2,1,4.21,3,20222023
1,1,1,0.0,2022-11-12,2022020229,0,1,1,R,Rakell,MTL,0,0,8476483,1,2,2.0,R,0,1,0,0,0.5,R,2,Rickard Rakell,PIT,893.0,1,4.03,0.0,0,0.0,0,0,0.0,2,8.06,0,,0,0,,0,0,0,0,0.0,2,20222023
0,1,1,,2022-11-15,2022020251,0,1,1,H,Rakell,TOR,0,0,8476483,0,1,1.0,R,0,0,0,0,0.25,R,4,Rickard Rakell,PIT,923.0,0,0.0,,0,,0,1,3.9,4,15.6,0,,0,0,,0,0,0,0,0.0,4,20222023
1,0,1,,2022-11-17,2022020268,0,1,0,R,Rakell,MIN,0,0,8476483,1,1,1.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1115.0,0,0.0,0.0,0,0.0,0,0,0.0,2,6.45,0,,1,0,,0,1,0,0,0.0,3,20222023
0,0,0,,2022-11-19,2022020281,0,1,0,R,Rakell,WPG,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,1037.0,0,0.0,,0,,0,0,0.0,2,6.94,0,,0,0,,1,1,0,1,3.47,2,20222023
1,1,2,,2022-11-20,2022020290,0,1,1,R,Rakell,CHI,0,0,8476483,2,2,2.0,R,0,0,0,0,1.0,R,1,Rickard Rakell,PIT,912.0,0,0.0,0.0,0,0.0,0,0,0.0,1,3.94,0,,1,0,,0,1,1,0,0.0,3,20222023
0,0,0,,2022-11-23,2022020305,0,1,0,H,Rakell,CGY,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1035.0,0,0.0,,0,,0,0,0.0,2,6.95,0,,1,0,,1,2,2,1,3.47,7,20222023
0,0,0,,2022-11-25,2022020324,0,1,0,R,Rakell,PHI,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,908.0,0,0.0,,0,,0,0,0.0,3,11.89,0,,0,0,,0,0,1,0,0.0,2,20222023
0,1,1,,2022-11-26,2022020335,0,1,1,H,Rakell,TOR,0,0,8476483,-1,1,1.0,R,0,0,0,0,0.16666,R,6,Rickard Rakell,PIT,1233.0,0,0.0,,0,,0,1,2.91,2,5.83,0,,0,0,,2,2,3,0,0.0,11,20222023
0,0,0,,2022-11-29,2022020352,0,1,0,H,Rakell,CAR,0,2,8476483,1,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1107.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,,1,1,1,1,3.25,5,20222023
0,1,1,,2022-12-01,2022020368,0,1,1,H,Rakell,VGK,0,0,8476483,1,1,1.0,R,0,0,0,0,0.25,R,4,Rickard Rakell,PIT,1066.0,1,3.37,,0,,0,1,3.37,2,6.75,0,,0,1,,0,1,3,0,0.0,8,20222023
0,0,0,,2022-12-03,2022020384,0,1,0,H,Rakell,STL,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,5,Rickard Rakell,PIT,1300.0,3,8.3,,0,,0,0,0.0,1,2.76,0,,0,0,,2,2,1,0,0.0,8,20222023
1,0,1,,2022-12-06,2022020404,0,1,0,H,Rakell,CBJ,0,0,8476483,1,1,1.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1274.0,0,0.0,0.0,0,0.0,0,0,0.0,2,5.65,0,,0,0,,0,0,0,0,0.0,3,20222023
1,1,1,,2022-12-09,2022020426,0,1,1,R,Rakell,BUF,0,0,8476483,-1,2,2.0,R,0,1,0,0,0.5,R,2,Rickard Rakell,PIT,1424.0,0,0.0,0.0,0,0.0,0,0,0.0,2,5.05,0,,0,0,,3,3,4,0,0.0,9,20222023
0,0,0,,2022-12-10,2022020437,0,1,1,H,Rakell,BUF,0,0,8476483,1,1,1.0,R,1,1,0,0,0.5,R,2,Rickard Rakell,PIT,1077.0,0,0.0,,0,,1,0,0.0,0,0.0,0,,0,0,,1,1,1,0,0.0,4,20222023
0,0,0,,2022-12-12,2022020449,0,1,0,H,Rakell,DAL,0,0,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1177.0,1,3.05,,0,,0,1,3.05,1,3.05,0,,0,0,,0,0,1,1,3.05,3,20222023
1,0,0,,2022-12-15,2022020474,0,1,0,R,Rakell,FLA,0,0,8476483,-1,1,1.0,R,0,1,0,0,0.0,R,4,Rickard Rakell,PIT,1128.0,0,0.0,0.0,0,0.0,0,0,0.0,1,3.19,0,,1,0,,2,3,0,0,0.0,7,20222023
0,0,0,,2022-12-18,2022020498,0,1,1,R,Rakell,CAR,0,0,8476483,-2,1,1.0,R,1,1,0,0,0.2,R,5,Rickard Rakell,PIT,1261.0,0,0.0,,0,,0,3,8.56,2,5.7,0,,0,0,,0,0,2,0,0.0,7,20222023
1,0,1,,2022-12-20,2022020511,0,1,0,H,Rakell,NYR,0,0,8476483,0,1,1.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1046.0,4,13.76,0.0,0,0.0,0,0,0.0,3,10.32,0,,0,0,,2,2,2,0,0.0,6,20222023
0,0,0,,2022-12-22,2022020526,0,1,0,H,Rakell,CAR,0,2,8476483,0,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1236.0,4,11.65,,0,,0,0,0.0,4,11.65,0,,0,0,,3,3,0,0,0.0,5,20222023
0,0,0,,2022-12-27,2022020550,0,1,0,R,Rakell,NYI,0,0,8476483,0,0,0.0,R,0,0,0,0,,R,0,Rickard Rakell,PIT,1217.0,1,2.95,,0,,0,0,0.0,2,5.91,0,,0,0,,1,1,1,0,0.0,2,20222023
0,0,0,,2022-12-28,2022020560,0,1,0,H,Rakell,DET,0,2,8476483,-2,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1242.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,,0,0,1,0,0.0,4,20222023
1,0,1,0.0,2022-12-30,2022020576,0,1,0,H,Rakell,NJD,0,0,8476483,-1,1,1.0,R,0,0,0,0,0.0,R,5,Rickard Rakell,PIT,1401.0,1,2.56,0.0,0,0.0,0,1,2.56,2,5.13,0,,0,0,,4,4,1,1,2.56,10,20222023
0,0,0,,2023-01-02,2022020595,0,1,0,R,Rakell,BOS,0,0,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1149.0,0,0.0,,0,,0,0,0.0,1,3.13,0,,0,0,,2,2,1,1,3.13,7,20222023
1,0,1,,2023-01-05,2022020620,0,1,0,R,Rakell,VGK,0,0,8476483,-1,1,1.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1140.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,1,,0,1,2,0,0.0,5,20222023
0,0,0,,2023-01-08,2022020641,0,1,0,R,Rakell,ARI,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,1182.0,1,3.04,,0,,0,0,0.0,1,3.04,0,,0,0,,0,0,0,0,0.0,1,20222023
0,0,0,,2023-01-10,2022020652,1,1,1,H,Rakell,VAN,0,0,8476483,0,1,1.0,R,1,1,0,0,0.14285,R,7,Rickard Rakell,PIT,922.0,0,0.0,,0,,0,1,3.9,2,7.8,0,,1,0,,2,3,1,1,3.9,11,20222023
0,0,0,,2023-01-13,2022020674,0,1,0,H,Rakell,WPG,0,0,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1123.0,1,3.2,,0,,0,0,0.0,0,0.0,0,,0,0,,0,0,0,0,0.0,2,20222023
0,0,0,0.0,2023-01-14,2022020682,0,1,1,R,Rakell,CAR,0,0,8476483,-1,1,1.0,R,1,1,0,0,0.33333,R,3,Rickard Rakell,PIT,1129.0,0,0.0,,0,,0,1,3.18,2,6.37,0,,0,0,,2,2,0,0,0.0,5,20222023
3,0,3,,2023-01-16,2022020700,0,1,0,H,Rakell,ANA,0,2,8476483,2,3,3.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1121.0,2,6.42,0.0,0,0.0,0,0,0.0,1,3.21,0,,0,0,,0,0,5,0,0.0,9,20222023
0,0,0,0.5,2023-01-18,2022020712,0,1,1,R,Rakell,OTT,0,0,8476483,1,1,1.0,R,1,1,0,0,0.5,R,2,Rickard Rakell,PIT,994.0,0,0.0,,0,,0,1,3.62,1,3.62,0,,0,0,,0,0,1,0,0.0,3,20222023
0,0,0,1.0,2023-01-20,2022020730,0,1,1,H,Rakell,OTT,0,0,8476483,-1,1,1.0,R,1,1,0,0,0.33333,R,3,Rickard Rakell,PIT,1029.0,0,0.0,,0,,1,2,6.99,1,3.49,0,,0,0,,0,0,0,1,3.49,3,20222023
0,0,0,,2023-01-22,2022020746,0,1,0,R,Rakell,NJD,0,2,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1129.0,2,6.37,,0,,0,0,0.0,0,0.0,0,,0,0,,1,1,0,0,0.0,3,20222023
0,1,1,0.0,2023-01-24,2022020756,0,1,1,H,Rakell,FLA,0,0,8476483,-2,1,1.0,R,0,0,0,0,0.2,R,5,Rickard Rakell,PIT,1131.0,2,6.36,,0,,0,1,3.18,1,3.18,0,,0,1,,1,2,3,1,3.18,10,20222023
0,0,0,,2023-01-26,2022020773,0,1,0,R,Rakell,WSH,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1067.0,0,0.0,,0,,0,0,0.0,2,6.74,0,,0,0,,2,2,2,0,0.0,6,20222023
1,0,0,1.0,2023-01-28,2022020793,0,1,0,H,Rakell,SJS,0,0,8476483,-4,1,1.0,R,0,1,0,0,0.0,R,3,Rickard Rakell,PIT,1090.0,0,0.0,0.0,0,0.0,0,0,0.0,2,6.6,0,,0,1,,0,1,2,0,0.0,6,20222023
0,0,0,,2023-02-07,2022020813,0,1,0,H,Rakell,COL,0,0,8476483,0,0,0.0,R,0,0,0,0,,R,0,Rickard Rakell,PIT,1106.0,0,0.0,,0,,0,0,0.0,1,3.25,0,,0,1,,1,2,1,2,6.5,3,20222023
0,0,0,,2023-02-10,2022020831,0,1,0,R,Rakell,ANA,0,0,8476483,1,0,0.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1355.0,0,0.0,,0,,0,2,5.31,3,7.97,0,,0,0,,1,1,1,0,0.0,6,20222023
0,0,0,,2023-02-11,2022020845,0,1,0,R,Rakell,LAK,0,0,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1046.0,0,0.0,,0,,0,0,0.0,2,6.88,0,,0,0,,1,1,0,0,0.0,3,20222023
2,1,3,,2023-02-14,2022020863,0,1,1,R,Rakell,SJS,0,2,8476483,2,3,3.0,R,0,0,0,0,1.0,R,1,Rickard Rakell,PIT,1184.0,1,3.04,1.0,0,1.0,1,2,6.08,1,3.04,0,,0,0,,1,1,2,0,0.0,4,20222023
0,2,2,,2023-02-17,2022020879,0,1,2,R,Rakell,NYI,0,0,8476483,3,2,2.0,R,0,0,0,0,0.25,R,8,Rickard Rakell,PIT,1124.0,0,0.0,,0,,0,1,3.2,1,3.2,0,,1,0,,1,2,1,1,3.2,11,20222023
1,0,0,,2023-02-18,2022020886,0,1,0,H,Rakell,NJD,0,0,8476483,-3,1,1.0,R,0,1,0,0,0.0,R,5,Rickard Rakell,PIT,1344.0,1,2.67,0.0,0,0.0,0,1,2.67,1,2.67,0,,0,0,,0,0,1,0,0.0,6,20222023
1,0,1,,2023-02-20,2022020906,0,1,0,H,Rakell,NYI,0,0,8476483,0,1,1.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1180.0,1,3.05,0.0,0,0.0,0,1,3.05,1,3.05,0,,0,0,,1,1,3,0,0.0,6,20222023
0,0,0,,2023-02-23,2022020922,0,1,0,H,Rakell,EDM,0,2,8476483,-1,0,0.0,R,0,0,0,0,0.0,R,1,Rickard Rakell,PIT,1291.0,0,0.0,,0,,0,1,2.78,3,8.36,0,,0,0,,1,1,1,0,0.0,3,20222023
0,0,0,,2023-02-25,2022020943,0,1,0,R,Rakell,STL,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1133.0,1,3.17,,0,,0,0,0.0,2,6.35,0,,0,0,,2,2,0,0,0.0,4,20222023
0,0,0,,2023-02-26,2022020951,0,1,0,H,Rakell,TBL,0,2,8476483,1,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1008.0,4,14.28,,0,,0,0,0.0,4,14.28,0,,0,0,,0,0,0,1,3.57,3,20222023
1,0,1,,2023-02-28,2022020963,0,1,0,R,Rakell,NSH,0,0,8476483,2,1,1.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1208.0,0,0.0,0.0,0,0.0,0,0,0.0,1,2.98,0,,0,3,,1,4,0,2,5.96,7,20222023
1,0,1,,2023-03-02,2022020977,0,1,0,R,Rakell,TBL,0,0,8476483,1,1,1.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1372.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,,0,0,3,1,2.62,7,20222023
0,0,0,,2023-03-04,2022020992,0,1,0,R,Rakell,FLA,0,0,8476483,-2,0,0.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1163.0,0,0.0,,0,,0,0,0.0,1,3.09,0,,0,0,,0,0,0,0,0.0,2,20222023
2,0,2,,2023-03-07,2022021013,0,1,0,H,Rakell,CBJ,0,0,8476483,2,2,2.0,R,0,0,0,0,0.0,R,2,Rickard Rakell,PIT,1371.0,0,0.0,0.0,0,0.0,0,1,2.62,8,21.0,0,,0,0,,2,2,2,1,2.62,6,20222023
0,0,0,,2023-03-09,2022021027,0,1,0,H,Rakell,NYI,0,0,8476483,0,0,0.0,R,0,0,0,0,0.0,R,3,Rickard Rakell,PIT,1242.0,2,5.79,,0,,0,0,0.0,2,5.79,0,,0,0,,0,0,1,0,0.0,4,20222023
0,1,1,,2023-03-11,2022021039,0,1,1,H,Rakell,PHI,0,0,8476483,1,1,1.0,R,0,0,0,0,0.25,R,4,Rickard Rakell,PIT,876.0,0,0.0,,0,,1,1,4.1,4,16.43,0,,0,0,,1,1,1,2,8.21,6,20222023
0,0,0,,2023-03-12,2022021054,0,1,1,H,Rakell,NYR,0,0,8476483,0,1,1.0,R,1,1,0,0,0.5,R,2,Rickard Rakell,PIT,904.0,2,7.96,,0,,1,3,11.94,2,7.96,0,,0,0,,0,0,0,1,3.98,2,20222023
1,0,1,0.0,2023-03-14,2022021064,0,1,0,H,Rakell,MTL,0,0,8476483,0,1,1.0,R,0,0,0,0,0.0,R,6,Rickard Rakell,PIT,1007.0,1,3.57,0.0,0,0.0,0,0,0.0,3,10.72,0,,0,0,,2,2,2,0,0.0,10,20222023
1,1,2,,2023-03-16,2022021082,0,1,1,R,Rakell,NYR,0,0,8476483,0,2,2.0,R,0,0,0,0,0.33333,R,3,Rickard Rakell,PIT,1097.0,0,0.0,0.0,0,0.0,0,1,3.28,4,13.12,0,,0,0,,2,2,1,1,3.28,6,20222023
0,0,0,,2023-03-18,2022021103,0,1,0,R,Rakell,NYR,0,0,8476483,-2,0,0.0,R,0,0,0,0,0.0,R,4,Rickard Rakell,PIT,1129.0,1,3.18,,0,,0,1,3.18,1,3.18,0,,0,1,,1,2,1,2,6.37,7,20222023
0,1,1,,2023-03-20,2022021115,0,1,1,H,Rakell,OTT,0,0,8476483,1,1,1.0,R,0,0,0,0,0.5,R,2,Rickard Rakell,PIT,1308.0,0,0.0,,0,,0,1,2.75,2,5.5,0,,0,0,,1,1,3,1,2.75,6,20222023
